Orthogroup species refseq ensembl_gene_id go_id
1 OG0001300 Parus_major XP_015501167 ENSPMJG00000018813 
673 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0051213
674 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0008270
675 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0019899
676 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0032454
677 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0050681
678 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0051864
679 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0006357
680 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0008284
681 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0033169
682 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0070544
683 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0000785
684 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0043229
685 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0032452
686 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0140684
687 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0051276
688 OG0000502 Parus_major XP_015507084 ENSPMJG00000012891 GO:0005654
689 OG0000502 Parus_major XP_015507084 ENSPMJG00000012891 GO:0005829
690 OG0000502 Parus_major XP_015507084 ENSPMJG00000012891 GO:0033169
691 OG0000502 Parus_major XP_015507084 ENSPMJG00000012891 GO:0070544
692 OG0000502 Parus_major XP_015507084 ENSPMJG00000012891 GO:1900113
693 OG0000502 Parus_major XP_015507084 ENSPMJG00000012891 GO:0032452
694 OG0000502 Parus_major XP_015507084 ENSPMJG00000012891 GO:0005721
695 OG0000502 Parus_major XP_015507084 ENSPMJG00000012891 GO:0032454
696 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0046872
697 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0005634
698 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0006325
699 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0016491
700 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0051213
701 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0051276
702 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0043229
703 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0032452
704 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0033169
705 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0140684
706 OG0000502 Taeniopygia_guttata XP_030112469 ENSTGUG00000000775 GO:0016577
707 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0005524
708 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0051082
709 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0006457
710 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0009408
711 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0031072
712 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0016020
713 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0046872
714 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0030544
715 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0051087
716 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0010596
717 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0010628
718 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0042026
719 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0090084
720 OG0000553 Ficedula_albicollis XP_005051572 ENSFALG00000010621 GO:0005829
721 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0016020
722 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0005829
723 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0043066
724 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0007283
725 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0043065
726 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0051087
727 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:1901998
728 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0031625
729 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0050750
730 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0015630
731 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0001664
732 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0043508
733 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0030544
734 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0001671
735 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0070585
736 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0030521
737 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0030317
738 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0030957
739 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0055131
740 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0031397
741 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0051223
742 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:1903748
743 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:1905259
744 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0009408
745 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0031072
746 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0005524
747 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0006457
748 OG0000553 Parus_major XP_015470777 ENSPMJG00000004840 GO:0051082
749 OG0000554 Parus_major XP_015503305 ENSPMJG00000007240 GO:0004719
750 OG0000554 Parus_major XP_015503305 ENSPMJG00000007240 GO:0006464
751 OG0000554 Taeniopygia_guttata XP_030122048 ENSTGUG00000010939 GO:0004719
752 OG0000554 Taeniopygia_guttata XP_030122048 ENSTGUG00000010939 GO:0006464
753 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0051262
754 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0050951
755 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0016048
756 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0005227
757 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0034220
758 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0006812
759 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0006811
760 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0005216
761 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0055085
762 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0016021
763 OG0000583 Parus_major XP_015470444 ENSPMJG00000009078 GO:0016020
764 OG0000612 Parus_major XP_015483765 ENSPMJG00000008279 GO:0016757
765 OG0000612 Taeniopygia_guttata XP_002199503 ENSTGUG00000010873 GO:0016757
766 OG0000666 Ficedula_albicollis XP_005051941 ENSFALG00000025818 GO:0005515
767 OG0000666 Parus_major XP_015494314 ENSPMJG00000000426 GO:0005654
768 OG0000666 Parus_major XP_015494314 ENSPMJG00000000426 GO:0005829
769 OG0000666 Parus_major XP_015494314 ENSPMJG00000000426 GO:0042802
770 OG0000666 Parus_major XP_015494314 ENSPMJG00000000426 GO:0032991
771 OG0000666 Parus_major XP_015494314 ENSPMJG00000000426 GO:0036464
772 OG0000666 Parus_major XP_015494314 ENSPMJG00000000426 GO:0000932
773 OG0000666 Parus_major XP_015494314 ENSPMJG00000000426 GO:0097602
774 OG0000666 Parus_major XP_015494314 ENSPMJG00000000426 GO:0005515
775 OG0000666 Taeniopygia_guttata XP_012426711 ENSTGUG00000000274 GO:0005737
776 OG0000666 Taeniopygia_guttata XP_012426711 ENSTGUG00000000274 GO:0000932
777 OG0000666 Taeniopygia_guttata XP_012426711 ENSTGUG00000000274 GO:0005515
778 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0005515
779 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0005509
780 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0005576
781 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0007155
782 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0016525
783 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0008201
784 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0005604
785 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0031012
786 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0031091
787 OG0000675 Ficedula_albicollis XP_005043480 ENSFALG00000003079 GO:0110165
788 OG0000675 Parus_major XP_015475780 ENSPMJG00000001897 GO:0016525
789 OG0000675 Parus_major XP_015475780 ENSPMJG00000001897 GO:0031012
790 OG0000675 Parus_major XP_015475780 ENSPMJG00000001897 GO:0005604
791 OG0000675 Parus_major XP_015475780 ENSPMJG00000001897 GO:0031091
792 OG0000675 Parus_major XP_015475780 ENSPMJG00000001897 GO:0007155
793 OG0000675 Parus_major XP_015475780 ENSPMJG00000001897 GO:0005576
794 OG0000675 Parus_major XP_015475780 ENSPMJG00000001897 GO:0005509
795 OG0000675 Parus_major XP_015475780 ENSPMJG00000001897 GO:0005515
796 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0005509
797 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0007155
798 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0005576
799 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0008201
800 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0016525
801 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0005604
802 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0031012
803 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0005515
804 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0031091
805 OG0000675 Taeniopygia_guttata XP_030124203 ENSTGUG00000009705 GO:0110165
806 OG0000798 Ficedula_albicollis XP_005055397 ENSFALG00000005173 GO:0016787
807 OG0000798 Ficedula_albicollis XP_005055397 ENSFALG00000005173 GO:0016020
808 OG0000798 Ficedula_albicollis XP_005055397 ENSFALG00000005173 GO:0016021
809 OG0000798 Ficedula_albicollis XP_005055397 ENSFALG00000005173 GO:0000166
810 OG0000798 Ficedula_albicollis XP_005055397 ENSFALG00000005173 GO:0005524
811 OG0000798 Parus_major XP_015500709 ENSPMJG00000015135 GO:0016787
812 OG0000798 Taeniopygia_guttata XP_030142836 ENSTGUG00000022015 GO:0016787
